,SK_ID_CURR
13645,200557
13646,200567
13647,200568
13648,200570
13649,200585
13650,200587
13651,200588
13652,200593
13653,200594
13654,200595
13655,200603
13656,200615
13657,200624
13658,200631
13659,200632
13660,200636
13661,200638
13662,200641
13663,200650
13664,200653
13665,200657
13666,200668
13667,200669
13668,200670
13669,200676
13670,200697
13671,200710
13672,200720
13673,200729
13674,200749
13675,200753
13676,200755
13677,200756
13678,200757
13679,200768
13680,200776
13681,200799
13682,200801
13683,200810
13684,200823
13685,200832
13686,200836
13687,200838
13688,200864
13689,200867
13690,200869
13691,200873
13692,200876
13693,200881
13694,200883
13695,200890
13696,200895
13697,200897
13698,200899
13699,200900
13700,200907
13701,200912
13702,200926
13703,200930
13704,200971
13705,200974
13706,200979
13707,200998
13708,201008
13709,201018
13710,201026
13711,201043
13712,201049
13713,201050
13714,201061
13715,201062
13716,201072
13717,201076
13718,201077
13719,201081
13720,201084
13721,201089
13722,201092
13723,201110
13724,201116
13725,201122
13726,201135
13727,201143
13728,201153
13729,201159
13730,201165
13731,201187
13732,201197
13733,201218
13734,201219
13735,201231
13736,201234
13737,201243
13738,201246
13739,201256
13740,201263
13741,201272
13742,201273
13743,201281
13744,201290
13745,201294
13746,201296
13747,201320
13748,201332
13749,201342
13750,201343
13751,201347
13752,201350
13753,201351
13754,201362
13755,201363
13756,201368
13757,201373
13758,201375
13759,201378
13760,201386
13761,201387
13762,201390
13763,201393
13764,201409
13765,201442
13766,201444
13767,201447
13768,201451
13769,201474
13770,201481
13771,201491
13772,201498
13773,201499
13774,201501
13775,201502
13776,201516
13777,201517
13778,201524
13779,201526
13780,201528
13781,201532
13782,201543
13783,201544
13784,201546
13785,201552
13786,201554
13787,201556
13788,201557
13789,201559
13790,201575
13791,201592
13792,201593
13793,201600
13794,201630
13795,201631
13796,201635
13797,201638
13798,201642
13799,201645
13800,201660
13801,201663
13802,201665
13803,201674
13804,201675
13805,201677
13806,201688
13807,201698
13808,201706
13809,201709
13810,201710
13811,201718
13812,201720
13813,201727
13814,201730
13815,201732
13816,201733
13817,201736
13818,201738
13819,201744
13820,201747
13821,201751
13822,201766
13823,201777
13824,201778
13825,201785
13826,201808
13827,201813
13828,201815
13829,201820
13830,201825
13831,201830
13832,201838
13833,201839
13834,201845
13835,201849
13836,201850
13837,201853
13838,201856
13839,201873
13840,201875
13841,201906
13842,201907
13843,201908
13844,201909
13845,201911
13846,201927
13847,201928
13848,201937
13849,201943
13850,201946
13851,201948
13852,201949
13853,201955
13854,201962
13855,201977
13856,201996
13857,201997
13858,202004
13859,202005
13860,202006
13861,202010
13862,202020
13863,202029
13864,202034
13865,202040
13866,202045
13867,202048
13868,202055
13869,202058
13870,202062
13871,202073
13872,202078
13873,202079
13874,202080
13875,202085
13876,202090
13877,202092
13878,202114
13879,202124
13880,202133
13881,202136
13882,202150
13883,202156
13884,202159
13885,202165
13886,202167
13887,202168
13888,202169
13889,202170
13890,202204
13891,202209
13892,202220
13893,202228
13894,202229
13895,202231
13896,202232
13897,202234
13898,202252
13899,202253
13900,202272
13901,202273
13902,202292
13903,202300
13904,202302
13905,202311
13906,202316
13907,202318
13908,202324
13909,202343
13910,202344
13911,202349
13912,202355
13913,202379
13914,202407
13915,202409
13916,202410
13917,202422
13918,202423
13919,202435
13920,202437
13921,202438
13922,202439
13923,202441
13924,202444
13925,202446
13926,202450
13927,202455
13928,202457
13929,202461
13930,202463
13931,202473
13932,202478
13933,202484
13934,202490
13935,202491
13936,202492
13937,202497
13938,202508
13939,202509
13940,202510
13941,202511
13942,202514
13943,202524
13944,202527
13945,202547
13946,202554
13947,202557
13948,202568
13949,202573
13950,202587
13951,202599
13952,202610
13953,202613
13954,202618
13955,202621
13956,202645
13957,202646
13958,202649
13959,202653
13960,202655
13961,202656
13962,202659
13963,202661
13964,202681
13965,202688
13966,202691
13967,202692
13968,202697
13969,202698
13970,202717
13971,202720
13972,202724
13973,202725
13974,202734
13975,202740
13976,202743
13977,202746
13978,202760
13979,202761
13980,202765
13981,202769
13982,202785
13983,202793
13984,202796
13985,202805
13986,202816
13987,202823
13988,202825
13989,202829
13990,202830
13991,202848
13992,202861
13993,202862
13994,202863
13995,202879
13996,202889
13997,202894
13998,202895
13999,202897
14000,202899
14001,202900
14002,202907
14003,202927
14004,202945
14005,202951
14006,202955
14007,202960
14008,202967
14009,202972
14010,202982
14011,202993
14012,202996
14013,202998
14014,203008
14015,203026
14016,203038
14017,203044
14018,203054
14019,203070
14020,203075
14021,203082
14022,203089
14023,203090
14024,203098
14025,203108
14026,203109
14027,203113
14028,203123
14029,203124
14030,203128
14031,203129
14032,203131
14033,203142
14034,203154
14035,203175
14036,203176
14037,203183
14038,203185
14039,203195
14040,203205
14041,203218
14042,203241
14043,203244
14044,203245
14045,203253
14046,203259
14047,203264
14048,203276
14049,203283
14050,203286
14051,203288
14052,203290
14053,203298
14054,203300
14055,203312
14056,203318
14057,203331
14058,203337
14059,203339
14060,203344
14061,203348
14062,203349
14063,203350
14064,203358
14065,203366
14066,203371
14067,203377
14068,203399
14069,203402
14070,203407
14071,203410
14072,203421
14073,203428
14074,203431
14075,203433
14076,203460
14077,203462
14078,203470
14079,203475
14080,203476
14081,203496
14082,203518
14083,203547
14084,203549
14085,203550
14086,203552
14087,203561
14088,203564
14089,203567
14090,203575
14091,203590
14092,203591
14093,203605
14094,203606
14095,203640
14096,203643
14097,203647
14098,203669
14099,203671
14100,203692
14101,203695
14102,203706
14103,203713
14104,203730
14105,203736
14106,203745
14107,203751
14108,203753
14109,203755
14110,203762
14111,203769
14112,203774
14113,203796
14114,203799
14115,203806
14116,203807
14117,203810
14118,203816
14119,203821
14120,203822
14121,203850
14122,203854
14123,203862
14124,203868
14125,203869
14126,203870
14127,203876
14128,203878
14129,203889
14130,203897
14131,203905
14132,203915
14133,203950
14134,203956
14135,203957
14136,203973
14137,203975
14138,203980
14139,203997
14140,204001
14141,204008
14142,204017
14143,204020
14144,204021
14145,204026
14146,204027
14147,204043
14148,204047
14149,204055
14150,204059
14151,204060
14152,204061
14153,204073
14154,204076
14155,204086
14156,204088
14157,204102
14158,204116
14159,204117
14160,204121
14161,204129
14162,204139
14163,204148
14164,204149
14165,204175
14166,204181
14167,204183
14168,204187
14169,204193
14170,204194
14171,204195
14172,204196
14173,204202
14174,204206
14175,204207
14176,204214
14177,204222
14178,204226
14179,204227
14180,204228
14181,204231
14182,204232
14183,204235
14184,204237
14185,204239
14186,204242
14187,204255
14188,204259
14189,204268
14190,204280
14191,204282
14192,204307
14193,204314
14194,204318
14195,204321
14196,204330
14197,204335
14198,204339
14199,204344
14200,204350
14201,204371
14202,204372
14203,204374
14204,204383
14205,204392
14206,204403
14207,204409
14208,204416
14209,204417
14210,204437
14211,204440
14212,204445
14213,204446
14214,204449
14215,204468
14216,204504
14217,204506
14218,204536
14219,204539
14220,204601
14221,204614
14222,204616
14223,204618
14224,204623
14225,204630
14226,204636
14227,204639
14228,204642
14229,204644
14230,204648
14231,204662
14232,204673
14233,204674
14234,204681
14235,204682
14236,204683
14237,204689
14238,204690
14239,204707
14240,204728
14241,204736
14242,204740
14243,204749
14244,204756
14245,204771
14246,204778
14247,204808
14248,204822
14249,204827
14250,204831
14251,204836
14252,204837
14253,204843
14254,204846
14255,204847
14256,204850
14257,204852
14258,204854
14259,204856
14260,204857
14261,204863
14262,204870
14263,204885
14264,204895
14265,204905
14266,204911
14267,204927
14268,204929
14269,204941
14270,204959
14271,204962
14272,204965
14273,204970
14274,204971
14275,204972
14276,205000
14277,205011
14278,205013
14279,205014
14280,205019
14281,205043
14282,205045
14283,205054
14284,205066
14285,205069
14286,205070
14287,205071
14288,205073
14289,205077
14290,205078
14291,205088
14292,205104
14293,205107
14294,205117
14295,205118
14296,205128
14297,205134
14298,205140
14299,205141
14300,205142
14301,205153
14302,205158
14303,205169
14304,205170
14305,205183
14306,205184
14307,205197
14308,205199
14309,205204
14310,205208
14311,205209
14312,205210
14313,205216
14314,205219
14315,205222
14316,205225
14317,205235
14318,205236
14319,205241
14320,205244
14321,205251
14322,205252
14323,205258
14324,205262
14325,205264
14326,205274
14327,205277
14328,205281
14329,205306
14330,205307
14331,205323
14332,205336
14333,205337
14334,205360
14335,205363
14336,205365
14337,205367
14338,205368
14339,205375
14340,205403
14341,205411
14342,205415
14343,205429
14344,205434
14345,205445
14346,205463
14347,205471
14348,205472
14349,205479
14350,205480
14351,205493
14352,205503
14353,205508
14354,205525
14355,205526
14356,205533
14357,205542
14358,205545
14359,205552
14360,205561
14361,205563
14362,205564
14363,205565
14364,205566
14365,205569
14366,205579
14367,205585
14368,205587
14369,205588
14370,205591
14371,205594
14372,205600
14373,205608
14374,205613
14375,205618
14376,205619
14377,205623
14378,205627
14379,205628
14380,205635
14381,205638
14382,205640
14383,205641
14384,205642
14385,205643
14386,205646
14387,205655
14388,205672
14389,205678
14390,205681
14391,205682
14392,205690
14393,205693
14394,205695
14395,205724
14396,205738
14397,205741
14398,205744
14399,205750
14400,205751
14401,205752
14402,205766
14403,205773
14404,205775
14405,205776
14406,205789
14407,205793
14408,205798
14409,205802
14410,205806
14411,205807
14412,205815
14413,205819
14414,205821
14415,205822
14416,205832
14417,205836
14418,205843
14419,205862
14420,205863
14421,205866
14422,205873
14423,205877
14424,205879
14425,205880
14426,205886
14427,205898
14428,205903
14429,205907
14430,205908
14431,205909
14432,205930
14433,205931
14434,205932
14435,205951
14436,205957
14437,205960
14438,205987
14439,205994
14440,205995
14441,206006
14442,206007
14443,206013
14444,206020
14445,206030
14446,206035
14447,206038
14448,206039
14449,206061
14450,206066
14451,206068
14452,206071
14453,206076
14454,206077
14455,206091
14456,206097
14457,206101
14458,206145
14459,206147
14460,206163
14461,206171
14462,206173
14463,206174
14464,206197
14465,206198
14466,206209
14467,206211
14468,206213
14469,206246
14470,206252
14471,206253
14472,206254
14473,206257
14474,206270
14475,206283
14476,206290
14477,206291
14478,206292
14479,206307
14480,206315
14481,206319
14482,206324
14483,206326
14484,206339
14485,206354
14486,206359
14487,206374
14488,206377
14489,206395
14490,206403
14491,206410
14492,206413
14493,206414
14494,206418
14495,206427
14496,206428
14497,206429
14498,206430
14499,206451
14500,206465
14501,206477
14502,206484
14503,206497
14504,206517
14505,206533
14506,206542
14507,206557
14508,206563
14509,206564
14510,206565
14511,206582
14512,206593
14513,206605
14514,206606
14515,206621
14516,206639
14517,206641
14518,206645
14519,206656
14520,206666
14521,206679
14522,206681
14523,206684
14524,206686
14525,206687
14526,206697
14527,206700
14528,206702
